Node1	Node2	Sim	Node1Chrname	Node1Chr	Node2Chrname	Node2Chr
sspo_npx_cm039599.1	sspo_npx_cm039599.1	1.0	6A	Chr06	6A	Chr06
sspo_npx_cm039601.1	sspo_npx_cm039599.1	0.21872174299944025	6C	Chr06	6A	Chr06
sspo_npx_cm039602.1	sspo_npx_cm039599.1	0.21699161088538774	6D	Chr06	6A	Chr06
sspo_npx_cm039600.1	sspo_npx_cm039599.1	0.20369681365618442	6B	Chr06	6A	Chr06
sspo_ap85441_cm010702.1	sspo_npx_cm039599.1	0.14625189788496168	5D	Chr05	6A	Chr06
sspo_ap85441_cm010699.1	sspo_npx_cm039599.1	0.14605173587474474	5A	Chr05	6A	Chr06
sspo_ap85441_cm010700.1	sspo_npx_cm039599.1	0.1305110276759819	5B	Chr05	6A	Chr06
sspo_ap85441_cm010701.1	sspo_npx_cm039599.1	0.12780006591733056	5C	Chr05	6A	Chr06
soff_lappurple_cm036194.1	sspo_npx_cm039599.1	0.12072109057100423	C06	Chr06	6A	Chr06
soff_lappurple_cm036195.1	sspo_npx_cm039599.1	0.11952158143913176	D06	Chr06	6A	Chr06
soff_lappurple_cm036193.1	sspo_npx_cm039599.1	0.11733664247483673	B06	Chr06	6A	Chr06
soff_lappurple_cm036192.1	sspo_npx_cm039599.1	0.11035208202350438	A06	Chr06	6A	Chr06
soff_lappurple_cm036197.1	sspo_npx_cm039599.1	0.099214846538187	F06	Chr06	6A	Chr06
soff_lappurple_cm036198.1	sspo_npx_cm039599.1	0.09585202676111768	G06	Chr06	6A	Chr06
soff_lappurple_cm036196.1	sspo_npx_cm039599.1	0.08862824181853231	E06	Chr06	6A	Chr06
soff_lappurple_cm036199.1	sspo_npx_cm039599.1	0.08810813417123387	H06	Chr06	6A	Chr06
sspo_npx_cm039600.1	sspo_npx_cm039600.1	1.0	6B	Chr06	6B	Chr06
sspo_npx_cm039601.1	sspo_npx_cm039600.1	0.2223377824001849	6C	Chr06	6B	Chr06
sspo_npx_cm039602.1	sspo_npx_cm039600.1	0.20590329753375286	6D	Chr06	6B	Chr06
sspo_npx_cm039599.1	sspo_npx_cm039600.1	0.20369681365618442	6A	Chr06	6B	Chr06
sspo_ap85441_cm010699.1	sspo_npx_cm039600.1	0.14323170870127808	5A	Chr05	6B	Chr06
sspo_ap85441_cm010702.1	sspo_npx_cm039600.1	0.140251779129577	5D	Chr05	6B	Chr06
sspo_ap85441_cm010700.1	sspo_npx_cm039600.1	0.13863308617302736	5B	Chr05	6B	Chr06
sspo_ap85441_cm010701.1	sspo_npx_cm039600.1	0.12781406376454765	5C	Chr05	6B	Chr06
soff_lappurple_cm036194.1	sspo_npx_cm039600.1	0.11781619610259383	C06	Chr06	6B	Chr06
soff_lappurple_cm036195.1	sspo_npx_cm039600.1	0.11673157143451086	D06	Chr06	6B	Chr06
soff_lappurple_cm036193.1	sspo_npx_cm039600.1	0.11581644186572225	B06	Chr06	6B	Chr06
soff_lappurple_cm036192.1	sspo_npx_cm039600.1	0.11207891444051654	A06	Chr06	6B	Chr06
soff_lappurple_cm036197.1	sspo_npx_cm039600.1	0.09686254222330422	F06	Chr06	6B	Chr06
soff_lappurple_cm036196.1	sspo_npx_cm039600.1	0.09468704621326667	E06	Chr06	6B	Chr06
soff_lappurple_cm036199.1	sspo_npx_cm039600.1	0.09267003825455489	H06	Chr06	6B	Chr06
soff_lappurple_cm036198.1	sspo_npx_cm039600.1	0.0918913810483871	G06	Chr06	6B	Chr06
sspo_npx_cm039601.1	sspo_npx_cm039601.1	1.0	6C	Chr06	6C	Chr06
sspo_npx_cm039600.1	sspo_npx_cm039601.1	0.2223377824001849	6B	Chr06	6C	Chr06
sspo_npx_cm039599.1	sspo_npx_cm039601.1	0.21872174299944025	6A	Chr06	6C	Chr06
sspo_npx_cm039602.1	sspo_npx_cm039601.1	0.21610969013375822	6D	Chr06	6C	Chr06
sspo_ap85441_cm010699.1	sspo_npx_cm039601.1	0.1522841522841523	5A	Chr05	6C	Chr06
sspo_ap85441_cm010702.1	sspo_npx_cm039601.1	0.15219149833088377	5D	Chr05	6C	Chr06
sspo_ap85441_cm010700.1	sspo_npx_cm039601.1	0.14208757158029584	5B	Chr05	6C	Chr06
sspo_ap85441_cm010701.1	sspo_npx_cm039601.1	0.13312645803072318	5C	Chr05	6C	Chr06
soff_lappurple_cm036194.1	sspo_npx_cm039601.1	0.12829231811914277	C06	Chr06	6C	Chr06
soff_lappurple_cm036195.1	sspo_npx_cm039601.1	0.12527928503032237	D06	Chr06	6C	Chr06
soff_lappurple_cm036193.1	sspo_npx_cm039601.1	0.12180687239567607	B06	Chr06	6C	Chr06
soff_lappurple_cm036192.1	sspo_npx_cm039601.1	0.11845107837056627	A06	Chr06	6C	Chr06
soff_lappurple_cm036197.1	sspo_npx_cm039601.1	0.10290069257295198	F06	Chr06	6C	Chr06
soff_lappurple_cm036198.1	sspo_npx_cm039601.1	0.10170917064672133	G06	Chr06	6C	Chr06
soff_lappurple_cm036199.1	sspo_npx_cm039601.1	0.09764004547829026	H06	Chr06	6C	Chr06
soff_lappurple_cm036196.1	sspo_npx_cm039601.1	0.0945044968366102	E06	Chr06	6C	Chr06
sspo_npx_cm039602.1	sspo_npx_cm039602.1	1.0	6D	Chr06	6D	Chr06
sspo_npx_cm039599.1	sspo_npx_cm039602.1	0.21699161088538774	6A	Chr06	6D	Chr06
sspo_npx_cm039601.1	sspo_npx_cm039602.1	0.21610969013375822	6C	Chr06	6D	Chr06
sspo_npx_cm039600.1	sspo_npx_cm039602.1	0.20590329753375286	6B	Chr06	6D	Chr06
sspo_ap85441_cm010702.1	sspo_npx_cm039602.1	0.14841450322640223	5D	Chr05	6D	Chr06
sspo_ap85441_cm010699.1	sspo_npx_cm039602.1	0.1452340227025346	5A	Chr05	6D	Chr06
sspo_ap85441_cm010700.1	sspo_npx_cm039602.1	0.1347709788663896	5B	Chr05	6D	Chr06
sspo_ap85441_cm010701.1	sspo_npx_cm039602.1	0.13159569834835338	5C	Chr05	6D	Chr06
soff_lappurple_cm036194.1	sspo_npx_cm039602.1	0.12580063576410305	C06	Chr06	6D	Chr06
soff_lappurple_cm036195.1	sspo_npx_cm039602.1	0.12235539202424112	D06	Chr06	6D	Chr06
soff_lappurple_cm036193.1	sspo_npx_cm039602.1	0.12157793157707107	B06	Chr06	6D	Chr06
soff_lappurple_cm036192.1	sspo_npx_cm039602.1	0.1152375750955762	A06	Chr06	6D	Chr06
soff_lappurple_cm036197.1	sspo_npx_cm039602.1	0.09998966133486936	F06	Chr06	6D	Chr06
soff_lappurple_cm036198.1	sspo_npx_cm039602.1	0.09799268117162499	G06	Chr06	6D	Chr06
soff_lappurple_cm036196.1	sspo_npx_cm039602.1	0.0962979094076655	E06	Chr06	6D	Chr06
soff_lappurple_cm036199.1	sspo_npx_cm039602.1	0.09385823316460061	H06	Chr06	6D	Chr06
sspo_npx_cm039603.1	sspo_npx_cm039603.1	1.0	7A	Chr07	7A	Chr07
sspo_npx_cm039606.1	sspo_npx_cm039603.1	0.2006482785780282	7D	Chr07	7A	Chr07
sspo_npx_cm039604.1	sspo_npx_cm039603.1	0.19703875830428694	7B	Chr07	7A	Chr07
sspo_npx_cm039605.1	sspo_npx_cm039603.1	0.18345183451834518	7C	Chr07	7A	Chr07
sspo_ap85441_cm010703.1	sspo_npx_cm039603.1	0.1416589197488954	6A	Chr06	7A	Chr07
sspo_ap85441_cm010704.1	sspo_npx_cm039603.1	0.1355071897903861	6B	Chr06	7A	Chr07
sspo_ap85441_cm010705.1	sspo_npx_cm039603.1	0.12783262967764814	6C	Chr06	7A	Chr07
sspo_ap85441_cm010706.1	sspo_npx_cm039603.1	0.12743722589839046	6D	Chr06	7A	Chr07
soff_lappurple_cm036200.1	sspo_npx_cm039603.1	0.1121170412207219	A07	Chr07	7A	Chr07
soff_lappurple_cm036201.1	sspo_npx_cm039603.1	0.11012943800965429	B07	Chr07	7A	Chr07
soff_lappurple_cm036203.1	sspo_npx_cm039603.1	0.10589047277746808	D07	Chr07	7A	Chr07
soff_lappurple_cm036206.1	sspo_npx_cm039603.1	0.10358671628011079	G07	Chr07	7A	Chr07
soff_lappurple_cm036202.1	sspo_npx_cm039603.1	0.10083044705064256	C07	Chr07	7A	Chr07
soff_lappurple_cm036204.1	sspo_npx_cm039603.1	0.09809065339679793	E07	Chr07	7A	Chr07
soff_lappurple_cm036207.1	sspo_npx_cm039603.1	0.08664286448920822	H07	Chr07	7A	Chr07
sspo_npx_cm039604.1	sspo_npx_cm039604.1	1.0	7B	Chr07	7B	Chr07
sspo_npx_cm039603.1	sspo_npx_cm039604.1	0.19703875830428694	7A	Chr07	7B	Chr07
sspo_npx_cm039605.1	sspo_npx_cm039604.1	0.19026391695330938	7C	Chr07	7B	Chr07
sspo_npx_cm039606.1	sspo_npx_cm039604.1	0.18945204638890592	7D	Chr07	7B	Chr07
sspo_ap85441_cm010703.1	sspo_npx_cm039604.1	0.13874215301229054	6A	Chr06	7B	Chr07
sspo_ap85441_cm010704.1	sspo_npx_cm039604.1	0.1335319640652083	6B	Chr06	7B	Chr07
sspo_ap85441_cm010705.1	sspo_npx_cm039604.1	0.12742700668236778	6C	Chr06	7B	Chr07
sspo_ap85441_cm010706.1	sspo_npx_cm039604.1	0.1267604052020395	6D	Chr06	7B	Chr07
soff_lappurple_cm036200.1	sspo_npx_cm039604.1	0.11018994521275312	A07	Chr07	7B	Chr07
soff_lappurple_cm036201.1	sspo_npx_cm039604.1	0.10801585977698792	B07	Chr07	7B	Chr07
soff_lappurple_cm036203.1	sspo_npx_cm039604.1	0.1032981298427337	D07	Chr07	7B	Chr07
soff_lappurple_cm036206.1	sspo_npx_cm039604.1	0.10185925629748101	G07	Chr07	7B	Chr07
soff_lappurple_cm036204.1	sspo_npx_cm039604.1	0.10149266142779927	E07	Chr07	7B	Chr07
soff_lappurple_cm036202.1	sspo_npx_cm039604.1	0.0944685127592248	C07	Chr07	7B	Chr07
soff_lappurple_cm036207.1	sspo_npx_cm039604.1	0.09165104890877214	H07	Chr07	7B	Chr07
sspo_npx_cm039605.1	sspo_npx_cm039605.1	1.0	7C	Chr07	7C	Chr07
sspo_npx_cm039604.1	sspo_npx_cm039605.1	0.19026391695330938	7B	Chr07	7C	Chr07
sspo_npx_cm039603.1	sspo_npx_cm039605.1	0.18345183451834518	7A	Chr07	7C	Chr07
sspo_npx_cm039606.1	sspo_npx_cm039605.1	0.18054564077097365	7D	Chr07	7C	Chr07
sspo_ap85441_cm010703.1	sspo_npx_cm039605.1	0.13027036240066472	6A	Chr06	7C	Chr07
sspo_ap85441_cm010704.1	sspo_npx_cm039605.1	0.12556939481465415	6B	Chr06	7C	Chr07
sspo_ap85441_cm010705.1	sspo_npx_cm039605.1	0.12078354687979627	6C	Chr06	7C	Chr07
sspo_ap85441_cm010706.1	sspo_npx_cm039605.1	0.11990529916853576	6D	Chr06	7C	Chr07
soff_lappurple_cm036200.1	sspo_npx_cm039605.1	0.10680359435173299	A07	Chr07	7C	Chr07
soff_lappurple_cm036201.1	sspo_npx_cm039605.1	0.1026317156811805	B07	Chr07	7C	Chr07
soff_lappurple_cm036203.1	sspo_npx_cm039605.1	0.10063463281958296	D07	Chr07	7C	Chr07
soff_lappurple_cm036206.1	sspo_npx_cm039605.1	0.09871686939356113	G07	Chr07	7C	Chr07
soff_lappurple_cm036202.1	sspo_npx_cm039605.1	0.09266291964150083	C07	Chr07	7C	Chr07
soff_lappurple_cm036204.1	sspo_npx_cm039605.1	0.09181245626312107	E07	Chr07	7C	Chr07
soff_lappurple_cm036207.1	sspo_npx_cm039605.1	0.08532339453059096	H07	Chr07	7C	Chr07
sspo_npx_cm039606.1	sspo_npx_cm039606.1	1.0	7D	Chr07	7D	Chr07
sspo_npx_cm039603.1	sspo_npx_cm039606.1	0.2006482785780282	7A	Chr07	7D	Chr07
sspo_npx_cm039604.1	sspo_npx_cm039606.1	0.18945204638890592	7B	Chr07	7D	Chr07
sspo_npx_cm039605.1	sspo_npx_cm039606.1	0.18054564077097365	7C	Chr07	7D	Chr07
sspo_ap85441_cm010703.1	sspo_npx_cm039606.1	0.13729825573322224	6A	Chr06	7D	Chr07
sspo_ap85441_cm010704.1	sspo_npx_cm039606.1	0.13473908706270854	6B	Chr06	7D	Chr07
sspo_ap85441_cm010705.1	sspo_npx_cm039606.1	0.12832236804597438	6C	Chr06	7D	Chr07
sspo_ap85441_cm010706.1	sspo_npx_cm039606.1	0.1253940892286058	6D	Chr06	7D	Chr07
soff_lappurple_cm036201.1	sspo_npx_cm039606.1	0.10568293821652747	B07	Chr07	7D	Chr07
soff_lappurple_cm036200.1	sspo_npx_cm039606.1	0.10446509932567888	A07	Chr07	7D	Chr07
soff_lappurple_cm036206.1	sspo_npx_cm039606.1	0.10144654725532501	G07	Chr07	7D	Chr07
soff_lappurple_cm036203.1	sspo_npx_cm039606.1	0.10134219923654722	D07	Chr07	7D	Chr07
soff_lappurple_cm036202.1	sspo_npx_cm039606.1	0.09537982445262012	C07	Chr07	7D	Chr07
soff_lappurple_cm036204.1	sspo_npx_cm039606.1	0.09189942188479487	E07	Chr07	7D	Chr07
soff_lappurple_cm036207.1	sspo_npx_cm039606.1	0.08565062116541008	H07	Chr07	7D	Chr07
sspo_npx_cm039607.1	sspo_npx_cm039607.1	1.0	8A	Chr08	8A	Chr08
sspo_npx_cm039609.1	sspo_npx_cm039607.1	0.1751866054920222	8C	Chr08	8A	Chr08
sspo_npx_cm039608.1	sspo_npx_cm039607.1	0.17181786304663627	8B	Chr08	8A	Chr08
sspo_npx_cm039610.1	sspo_npx_cm039607.1	0.154945853143159	8D	Chr08	8A	Chr08
soff_lappurple_cm036215.1	sspo_npx_cm039607.1	0.09881897028972135	H08	Chr08	8A	Chr08
soff_lappurple_cm036208.1	sspo_npx_cm039607.1	0.09679957248463616	A08	Chr08	8A	Chr08
soff_lappurple_cm036214.1	sspo_npx_cm039607.1	0.09486785591121422	G08	Chr08	8A	Chr08
soff_lappurple_cm036209.1	sspo_npx_cm039607.1	0.0933852140077821	B08	Chr08	8A	Chr08
soff_lappurple_cm036212.1	sspo_npx_cm039607.1	0.0922088937356113	E08	Chr08	8A	Chr08
soff_lappurple_cm036211.1	sspo_npx_cm039607.1	0.08867862579470495	D08	Chr08	8A	Chr08
soff_lappurple_cm036213.1	sspo_npx_cm039607.1	0.08841518529677614	F08	Chr08	8A	Chr08
soff_lappurple_cm036210.1	sspo_npx_cm039607.1	0.08480021927153125	C08	Chr08	8A	Chr08
sspo_npx_cm039608.1	sspo_npx_cm039608.1	1.0	8B	Chr08	8B	Chr08
sspo_npx_cm039609.1	sspo_npx_cm039608.1	0.18374558303886926	8C	Chr08	8B	Chr08
sspo_npx_cm039610.1	sspo_npx_cm039608.1	0.17926020117050587	8D	Chr08	8B	Chr08
sspo_npx_cm039607.1	sspo_npx_cm039608.1	0.17181786304663627	8A	Chr08	8B	Chr08
soff_lappurple_cm036212.1	sspo_npx_cm039608.1	0.09986120134664225	E08	Chr08	8B	Chr08
soff_lappurple_cm036215.1	sspo_npx_cm039608.1	0.09714379123818581	H08	Chr08	8B	Chr08
soff_lappurple_cm036214.1	sspo_npx_cm039608.1	0.09563542030128798	G08	Chr08	8B	Chr08
soff_lappurple_cm036209.1	sspo_npx_cm039608.1	0.09531582475879558	B08	Chr08	8B	Chr08
soff_lappurple_cm036208.1	sspo_npx_cm039608.1	0.09508902929350947	A08	Chr08	8B	Chr08
soff_lappurple_cm036211.1	sspo_npx_cm039608.1	0.09468375770259273	D08	Chr08	8B	Chr08
soff_lappurple_cm036213.1	sspo_npx_cm039608.1	0.09451452038721032	F08	Chr08	8B	Chr08
soff_lappurple_cm036210.1	sspo_npx_cm039608.1	0.08988082019394478	C08	Chr08	8B	Chr08
sspo_npx_cm039609.1	sspo_npx_cm039609.1	1.0	8C	Chr08	8C	Chr08
sspo_npx_cm039608.1	sspo_npx_cm039609.1	0.18374558303886926	8B	Chr08	8C	Chr08
sspo_npx_cm039610.1	sspo_npx_cm039609.1	0.176012357572335	8D	Chr08	8C	Chr08
sspo_npx_cm039607.1	sspo_npx_cm039609.1	0.1751866054920222	8A	Chr08	8C	Chr08
soff_lappurple_cm036215.1	sspo_npx_cm039609.1	0.09940995772377506	H08	Chr08	8C	Chr08
soff_lappurple_cm036212.1	sspo_npx_cm039609.1	0.09685615913157222	E08	Chr08	8C	Chr08
soff_lappurple_cm036211.1	sspo_npx_cm039609.1	0.09552371761561873	D08	Chr08	8C	Chr08
soff_lappurple_cm036208.1	sspo_npx_cm039609.1	0.09483554318364955	A08	Chr08	8C	Chr08
soff_lappurple_cm036213.1	sspo_npx_cm039609.1	0.09407978444727191	F08	Chr08	8C	Chr08
soff_lappurple_cm036209.1	sspo_npx_cm039609.1	0.09392412963045513	B08	Chr08	8C	Chr08
soff_lappurple_cm036214.1	sspo_npx_cm039609.1	0.09390426964205574	G08	Chr08	8C	Chr08
soff_lappurple_cm036210.1	sspo_npx_cm039609.1	0.08937855156571152	C08	Chr08	8C	Chr08
sspo_npx_cm039610.1	sspo_npx_cm039610.1	1.0	8D	Chr08	8D	Chr08
sspo_npx_cm039608.1	sspo_npx_cm039610.1	0.17926020117050587	8B	Chr08	8D	Chr08
sspo_npx_cm039609.1	sspo_npx_cm039610.1	0.176012357572335	8C	Chr08	8D	Chr08
sspo_npx_cm039607.1	sspo_npx_cm039610.1	0.154945853143159	8A	Chr08	8D	Chr08
soff_lappurple_cm036212.1	sspo_npx_cm039610.1	0.09280049438665156	E08	Chr08	8D	Chr08
soff_lappurple_cm036215.1	sspo_npx_cm039610.1	0.09169645108187871	H08	Chr08	8D	Chr08
soff_lappurple_cm036211.1	sspo_npx_cm039610.1	0.08997765071256494	D08	Chr08	8D	Chr08
soff_lappurple_cm036208.1	sspo_npx_cm039610.1	0.08898626684423823	A08	Chr08	8D	Chr08
soff_lappurple_cm036209.1	sspo_npx_cm039610.1	0.0888524018482462	B08	Chr08	8D	Chr08
soff_lappurple_cm036214.1	sspo_npx_cm039610.1	0.08815039821069653	G08	Chr08	8D	Chr08
soff_lappurple_cm036213.1	sspo_npx_cm039610.1	0.08731295300444236	F08	Chr08	8D	Chr08
soff_lappurple_cm036210.1	sspo_npx_cm039610.1	0.08302838930531783	C08	Chr08	8D	Chr08
sspo_npx_cm039611.1	sspo_npx_cm039611.1	1.0	9A	Chr09	9A	Chr09
sspo_npx_cm039613.1	sspo_npx_cm039611.1	0.20844593591304605	9C	Chr09	9A	Chr09
sspo_npx_cm039614.1	sspo_npx_cm039611.1	0.20146769556665153	9D	Chr09	9A	Chr09
sspo_npx_cm039612.1	sspo_npx_cm039611.1	0.19943246487986654	9B	Chr09	9A	Chr09
sspo_ap85441_cm010709.1	sspo_npx_cm039611.1	0.1519237966461832	7C	Chr07	9A	Chr09
sspo_ap85441_cm010708.1	sspo_npx_cm039611.1	0.14801145014921738	7B	Chr07	9A	Chr09
sspo_ap85441_cm010707.1	sspo_npx_cm039611.1	0.1458437947800953	7A	Chr07	9A	Chr09
sspo_ap85441_cm010710.1	sspo_npx_cm039611.1	0.131752762018513	7D	Chr07	9A	Chr09
soff_lappurple_cm036217.1	sspo_npx_cm039611.1	0.1195556228090086	B09	Chr09	9A	Chr09
soff_lappurple_cm036218.1	sspo_npx_cm039611.1	0.11568517479902786	C09	Chr09	9A	Chr09
soff_lappurple_cm036216.1	sspo_npx_cm039611.1	0.10801345962113659	A09	Chr09	9A	Chr09
soff_lappurple_cm036219.1	sspo_npx_cm039611.1	0.10651582754706022	D09	Chr09	9A	Chr09
soff_lappurple_cm036220.1	sspo_npx_cm039611.1	0.10484607141439665	E09	Chr09	9A	Chr09
soff_lappurple_cm036222.1	sspo_npx_cm039611.1	0.10119955768934676	G09	Chr09	9A	Chr09
soff_lappurple_cm036221.1	sspo_npx_cm039611.1	0.09834764121747087	F09	Chr09	9A	Chr09
soff_lappurple_cm036223.1	sspo_npx_cm039611.1	0.09714913887871016	H09	Chr09	9A	Chr09
sspo_npx_cm039612.1	sspo_npx_cm039612.1	1.0	9B	Chr09	9B	Chr09
sspo_npx_cm039613.1	sspo_npx_cm039612.1	0.20084979685513135	9C	Chr09	9B	Chr09
sspo_npx_cm039614.1	sspo_npx_cm039612.1	0.2000667949553905	9D	Chr09	9B	Chr09
sspo_npx_cm039611.1	sspo_npx_cm039612.1	0.19943246487986654	9A	Chr09	9B	Chr09
sspo_ap85441_cm010709.1	sspo_npx_cm039612.1	0.1502785497805556	7C	Chr07	9B	Chr09
sspo_ap85441_cm010708.1	sspo_npx_cm039612.1	0.1482706002034588	7B	Chr07	9B	Chr09
sspo_ap85441_cm010707.1	sspo_npx_cm039612.1	0.147828871525554	7A	Chr07	9B	Chr09
sspo_ap85441_cm010710.1	sspo_npx_cm039612.1	0.132576702419556	7D	Chr07	9B	Chr09
soff_lappurple_cm036217.1	sspo_npx_cm039612.1	0.11795324565796063	B09	Chr09	9B	Chr09
soff_lappurple_cm036218.1	sspo_npx_cm039612.1	0.11445241785291015	C09	Chr09	9B	Chr09
soff_lappurple_cm036220.1	sspo_npx_cm039612.1	0.11024907555989674	E09	Chr09	9B	Chr09
soff_lappurple_cm036219.1	sspo_npx_cm039612.1	0.10786407766990291	D09	Chr09	9B	Chr09
soff_lappurple_cm036222.1	sspo_npx_cm039612.1	0.10734555369500466	G09	Chr09	9B	Chr09
soff_lappurple_cm036216.1	sspo_npx_cm039612.1	0.10354725999818155	A09	Chr09	9B	Chr09
soff_lappurple_cm036223.1	sspo_npx_cm039612.1	0.09771654152798204	H09	Chr09	9B	Chr09
soff_lappurple_cm036221.1	sspo_npx_cm039612.1	0.09446855275022543	F09	Chr09	9B	Chr09
sspo_npx_cm039613.1	sspo_npx_cm039613.1	1.0	9C	Chr09	9C	Chr09
sspo_npx_cm039611.1	sspo_npx_cm039613.1	0.20844593591304605	9A	Chr09	9C	Chr09
sspo_npx_cm039614.1	sspo_npx_cm039613.1	0.204337211405148	9D	Chr09	9C	Chr09
sspo_npx_cm039612.1	sspo_npx_cm039613.1	0.20084979685513135	9B	Chr09	9C	Chr09
sspo_ap85441_cm010709.1	sspo_npx_cm039613.1	0.1490225671985051	7C	Chr07	9C	Chr09
sspo_ap85441_cm010708.1	sspo_npx_cm039613.1	0.14561369571525293	7B	Chr07	9C	Chr09
sspo_ap85441_cm010707.1	sspo_npx_cm039613.1	0.14393598521238948	7A	Chr07	9C	Chr09
sspo_ap85441_cm010710.1	sspo_npx_cm039613.1	0.13716502536556252	7D	Chr07	9C	Chr09
soff_lappurple_cm036217.1	sspo_npx_cm039613.1	0.11776929335920386	B09	Chr09	9C	Chr09
soff_lappurple_cm036218.1	sspo_npx_cm039613.1	0.11210346872220575	C09	Chr09	9C	Chr09
soff_lappurple_cm036216.1	sspo_npx_cm039613.1	0.10838818439874555	A09	Chr09	9C	Chr09
soff_lappurple_cm036219.1	sspo_npx_cm039613.1	0.1080992300212861	D09	Chr09	9C	Chr09
soff_lappurple_cm036220.1	sspo_npx_cm039613.1	0.1042885118351361	E09	Chr09	9C	Chr09
soff_lappurple_cm036221.1	sspo_npx_cm039613.1	0.10414034144374244	F09	Chr09	9C	Chr09
soff_lappurple_cm036222.1	sspo_npx_cm039613.1	0.1008341443069651	G09	Chr09	9C	Chr09
soff_lappurple_cm036223.1	sspo_npx_cm039613.1	0.09370736945984384	H09	Chr09	9C	Chr09
sspo_npx_cm039614.1	sspo_npx_cm039614.1	1.0	9D	Chr09	9D	Chr09
sspo_npx_cm039613.1	sspo_npx_cm039614.1	0.204337211405148	9C	Chr09	9D	Chr09
sspo_npx_cm039611.1	sspo_npx_cm039614.1	0.20146769556665153	9A	Chr09	9D	Chr09
sspo_npx_cm039612.1	sspo_npx_cm039614.1	0.2000667949553905	9B	Chr09	9D	Chr09
sspo_ap85441_cm010707.1	sspo_npx_cm039614.1	0.15285810861563884	7A	Chr07	9D	Chr09
sspo_ap85441_cm010708.1	sspo_npx_cm039614.1	0.14938242545125682	7B	Chr07	9D	Chr09
sspo_ap85441_cm010709.1	sspo_npx_cm039614.1	0.147263912464738	7C	Chr07	9D	Chr09
sspo_ap85441_cm010710.1	sspo_npx_cm039614.1	0.13529268589509552	7D	Chr07	9D	Chr09
soff_lappurple_cm036217.1	sspo_npx_cm039614.1	0.1209191860838308	B09	Chr09	9D	Chr09
soff_lappurple_cm036218.1	sspo_npx_cm039614.1	0.11743130909321657	C09	Chr09	9D	Chr09
soff_lappurple_cm036219.1	sspo_npx_cm039614.1	0.11137501518198135	D09	Chr09	9D	Chr09
soff_lappurple_cm036216.1	sspo_npx_cm039614.1	0.1084377059986816	A09	Chr09	9D	Chr09
soff_lappurple_cm036222.1	sspo_npx_cm039614.1	0.10786803851507455	G09	Chr09	9D	Chr09
soff_lappurple_cm036220.1	sspo_npx_cm039614.1	0.10776106505360374	E09	Chr09	9D	Chr09
soff_lappurple_cm036223.1	sspo_npx_cm039614.1	0.0972488038277512	H09	Chr09	9D	Chr09
soff_lappurple_cm036221.1	sspo_npx_cm039614.1	0.09661267374411732	F09	Chr09	9D	Chr09
sspo_npx_cm039615.1	sspo_npx_cm039615.1	1.0	10A	Chr10	10A	Chr10
sspo_npx_cm039618.1	sspo_npx_cm039615.1	0.19401101734009932	10D	Chr10	10A	Chr10
sspo_npx_cm039616.1	sspo_npx_cm039615.1	0.19367117449169693	10B	Chr10	10A	Chr10
sspo_npx_cm039617.1	sspo_npx_cm039615.1	0.1857459481922704	10C	Chr10	10A	Chr10
sspo_ap85441_cm010714.1	sspo_npx_cm039615.1	0.1737668750328308	8D	Chr08	10A	Chr10
sspo_ap85441_cm010712.1	sspo_npx_cm039615.1	0.17133221799212237	8B	Chr08	10A	Chr10
sspo_ap85441_cm010711.1	sspo_npx_cm039615.1	0.16619685070341284	8A	Chr08	10A	Chr10
sspo_ap85441_cm010713.1	sspo_npx_cm039615.1	0.1473550377851745	8C	Chr08	10A	Chr10
soff_lappurple_cm036225.1	sspo_npx_cm039615.1	0.11013848810113133	B10	Chr10	10A	Chr10
soff_lappurple_cm036226.1	sspo_npx_cm039615.1	0.10976782692331105	C10	Chr10	10A	Chr10
soff_lappurple_cm036227.1	sspo_npx_cm039615.1	0.10898983249213665	D10	Chr10	10A	Chr10
soff_lappurple_cm036228.1	sspo_npx_cm039615.1	0.10564417329752875	E10	Chr10	10A	Chr10
soff_lappurple_cm036224.1	sspo_npx_cm039615.1	0.10032919965546129	A10	Chr10	10A	Chr10
soff_lappurple_cm036229.1	sspo_npx_cm039615.1	0.09516734438536127	F10	Chr10	10A	Chr10
soff_lappurple_cm036230.1	sspo_npx_cm039615.1	0.08474673389869355	G10	Chr10	10A	Chr10
soff_lappurple_cm036231.1	sspo_npx_cm039615.1	0.08073394495412844	H10	Chr10	10A	Chr10
sspo_npx_cm039616.1	sspo_npx_cm039616.1	1.0	10B	Chr10	10B	Chr10
sspo_npx_cm039618.1	sspo_npx_cm039616.1	0.20390947063801906	10D	Chr10	10B	Chr10
sspo_npx_cm039615.1	sspo_npx_cm039616.1	0.19367117449169693	10A	Chr10	10B	Chr10
sspo_npx_cm039617.1	sspo_npx_cm039616.1	0.19264346085409254	10C	Chr10	10B	Chr10
sspo_ap85441_cm010714.1	sspo_npx_cm039616.1	0.18188415358226678	8D	Chr08	10B	Chr10
sspo_ap85441_cm010711.1	sspo_npx_cm039616.1	0.1710873763449336	8A	Chr08	10B	Chr10
sspo_ap85441_cm010712.1	sspo_npx_cm039616.1	0.16885058828158817	8B	Chr08	10B	Chr10
sspo_ap85441_cm010713.1	sspo_npx_cm039616.1	0.15733260500819365	8C	Chr08	10B	Chr10
